0,1
Lith_Desc,Definite baslat with moderate to
Comments,definite bedrock
Lith_Desc,Definite bedrock
Comments,definite cherty chips
Comments,definite clastic texture
Comments,"""definite clastic texture, cemented"""
Comments,definite clasts
Comments,definite dolerite
Lith_Desc,Definite fine grained metabasalt.
Comments,definite flat brown shale chips
Comments,definite flat chips
Comments,definite flat shale chips
Lith_Desc,Definite Fta
Comments,"definite graphite, with shale chips"
Comments,"""definitely intrusive, equigranular texture"""
Comments,definitely talc
Comments,definitely talcose
Comments,"definitely talcose, powdery"
Comments,definite mafic
Comments,"""definite mafic, non magnetic"""
Comments,"definite mafic, no talc"
Comments,definite Mdo
Lith_Desc,Definite metabasalt.
Comments,DEFINITE PORPHYRY
Comments,definite quartz bearing chips
Comments,definite quartz grains
Comments,"definite quartz grains , wacke?"
Comments,definite relic clastic texture evident
Comments,definite sand grains
Comments,definite sandstone chips
Comments,definite seds
Comments,definite shales
Comments,definite shaley chips
Comments,definite silcrete clastic texture
Comments,definite siliceous clastic chips
Comments,definite SIS / SIF
Comments,definite start talcose unit
Comments,definite talc
Comments,"definite talc, 60% sample return"
Comments,definite talc and chert which may in fact be siliceous mylonite
Comments,definite talc + carbonate rock
Comments,definite talc chips in with shales
Comments,"definite talc content, with massive small chips"
Comments,"definite talc, no chips"
Comments,"definite talc, no magnetite"
Comments,definite talc on water
Comments,DEFINITE TALC ON WATER
Comments,definite talc traces
Comments,definite Ub
Comments,definite ultrabasic
Comments,definite ultramafic
Comments,definite UUN
Comments,"""Deformation zone - 5% quartz veinlets, Bx 335.0-335.8, 337.5-342.6m contorted"""
Comments,Deformed aegerine rich chert interbedded with magnetite rich beds.
Comments,deformed alt. Spinifex texture
Major Desc,deformed and euhedral garnet porphyroblasts.
Comments,"""Deformed CH and CL-SE-BI bands, rare MT bands, large blebby PO, Fw contact= ~119.27m"""
Comments,Deformed clactic dolomite/chert with large blebs of translucent quartz.
Comments,Deformed clactic dolomite/chert with large blebs of translucent quartz. 
Comments,Deformed contact boundary zone between Hw ultramafics and Fw mafic
Comments,Deformed & disrupted zone;qtzite beds are boudinaged & contorted.Bxt clasts in qtz rich beds e.g. 211m. Slickenslides on broken surfaces. Wispy pyrite spider veinlets & poddy patches.Original bedding visible locally.
Comment,"""Deformed fsph txt, v. grainy txt, minor to med. Amount of biotite flecks. V. infrequent < 1mm qtz pheno's ( rhyodacite like ? ) se alt becoming banded d/h."""
Comments,deformed in places
Comment,"""Deformed sandy and silt laminae picked out by si alt, bnd py alt."""
comments,Deformed SCF with boudinaged ct bands from 579.5 to 580
Description,"""Deform. extent incr. over interval until peak at 187 -188m, quickly subsides after 188m"""
Comment,Deform & folding between ~307.3 - ~312.4m
Comments,def sedimentary rock
COMMENTS,DEGRADED BIF?
Comments,degraded quartzite
comments,dehydrated
comments,dehydrated probably Tls???
comments,"dehydrated probably Tls, or maybe transportd???"
comments,"dehydrated red clay, residual??"
comments,dehydrated saprolite???
comments,"dehydrated, silcrete, possably residual"
comments,"dehydrated Tls, bleached"
comments,"dehydrated, with goethite hard bands"
Comments,delicately layered varicolored shales and siltstones
COMMENTS,demagnetised
Comments,DEMAGNETISED BIF
Comments,DEMAGNETISED BIF.  SHEARED OR JUST LAMINATED?
COMMENTS,"""demagnetised, Cy"""
Comment,Dendritic pyrolusite ( trace )
Comments,Dense ferruginous cemented sand + lag gravel
Comments,dense ghh
Comments,densely packed fining upwards sequence of granule conglomerate with 9mm quartzite and shale clasts; poorly sorted; with high clay content
Comment,"""Dense Sulphides, silica flooded"""
Comment,"""Densly packed clast supp. Vbx clasts variable alt int of dac w/ clear fsph. W fsph txt in g'mass, gen. Strongly alt fel, pheno's sharp contact w/ intrusive dlt."""
Comment,"""Densly packed vbx like unit above dlt, dec size of clasts d/h to a cg/gr size at contact. Clasts s. se alt, clear fsph txt which are clt alt."""
Comment_2,DEPLETED ALLUVIAL SAND WITH PISOLITHS
Comments,DEPLETED AND FERRUGINOUS CLAYS
Comment_2,depleted clays
Comments,depleted clays & silcrete
Comments,depleted clays & silcrete horizon
Comment_2,DEPLETED CLAYS & TOTALLY WEATHERED DOLERITE
Comment_2,depleted clays with abdt smokey vein quartz
Comments,DEPLETED CLAYS WITH ABDT VN QTZ
Comments,depleted clays with chert bands
Comment_2,depleted clays with fairly abdt vein qtz
Comments,depleted clays with ironstone bands & recrystallized qtz fragments
Comment_2,depleted clays with quartz
Comments,"depleted clays with quartz, chert & ironstone frags"
Comment,DEPLETED CLAYS WITH SILCRETE FRAGS
Comment_2,depleted clays with some silcrete
Comment_2,depleted clay zone
Comments,DEPLETED CLAY ZONE
Comments,depleted & ferruginou clays
Comments,depleted & ferruginous clays
Comment_2,DEPLETED & FERRUGINOUS CLAYS
Comment_2,depleted & ferruginous clays with some ironstone bands
Comments,depleted & ferruginous clay with ironstone bands
Comments,depositional lateritic duricrust
Comments,depositional lateritic gravel
Lith_Desc,Depth alt to fit DD tail
Comments,(? Depth for comments)
Lith_Desc,depth from here
Comment,depth of cover 3m.
Comment,"""depth of cover 7m, similar to last hole."""
Comment,depth of cover 9m.
Comment,depth of trans. 5m.  also clp.
Comment,depth of trans. cover 8m
Comment,depth of transported cover 8m. also pisolitic.
Comments,DERIVED FROM GNEISSIC ROCK ?
COMMENTS,DERIVED FROM MAFIC
COMMENTS,DERIVED FROM MVOL
COMMENTS,DERIVED FROM MVOL ?
COMMENTS,DERIVED FROM MVOL?
Comments,Derived from shale
COMMENTS,DERIVERD FROM MVOL
Lith_Desc,DESPITE ELEVATED MAGNETITE.
Comments,Desseminated aegerine at e.g.164.8m;166.2
comments,dessiminated sulphides
Comment,Detextured
Comments,Detextured gabbro?
Comment,"""DETRITAL GO LM, CY"""
Comment,DETRITAL HM GO
Comment,"""DETRITAL HM GO,  CY"""
Comment,"""DETRITAL HM GO  MH,PIS,CY"""
Comment,DETRITAL HM/PIS/MINOR SO
Comments,Detrital pisolites
Comments,Detrital qtz fragments
Comments,"""detrital quartz and clays, some kind of felsic cg igneous precursor ?"""
Comments,DETRITALS
Comments,?detritals after granite - angular qz in sandy matrix
Comments,DETRITALS INTERSITIAL CLAY
Comments,DETRITALS INTERSTIAL CLAY HOLE ABANDONED
Comments,detritl cap rock
Comments,DETRTALS
comments,Dextral shear indicator in mafic porphyroblasts
Comments,DF CZZ+CL FROM aU EW
Comments,"""dfr 328.4-329, cp 328.97"""
description,D G/GY CLAY + UPD CUMULATE TEXTURES NOW INFILLED WITH PALE GREEN TALC.
Comments,d gn biotite
Lith_Desc,Dgn-bk altd(ch?) py (10%?)rock
Lith_Desc,Dgn-bk altd(ch?) py (5%?)rock
Lith_Desc,Dgn-bk altd(ch?) py (7%?)rock
Comment,"""D GN CH,"""
Lith_Desc,Dgn clay+dbr ferrugfrags(go?)
Lith_Desc,Dgn cly+mg Md+bk sft go/cc/Mn?
Comment,"""D GN COL, FGN, FOM, SCH, S CH, META-MAFIC VOLC.-SCHIST."""
Comment,"""D GN COL, FGN, FOS, SCH, M/M U-UC."""
Comment,"""d gn col, fgn mas/fow, mkb flow text."""
Comment,"""D GN COL, FGN, ROD-LIKE APPEAR.-AMPH SCH."""
Comment,"""D GN COL, FGN, SCH, FOS,"""
Comment,"""d gn col sch, fom, s ch tmsh-meta mafic volc"""
Comment,"""D GN, COL, SCH, S CH,"""
Comment,"""D GN COL UAC, SIM TEXT TO CCR013"""
Comment,"""D GN, FGN,FOM MMV-S CH."""
Comment,"""d gn, fgn, fos, chloritic-Meta-uv."""
Comment,"""D GN, FGN, FOS, S CH, M/M UV-UAC. AMPH GIVING ROCK A STRETCHED ROD-LIKE APP."""
Comment,d gn fgn m/m u also sl increasing dh
Comment,"""D GN, FGN, SCH, FOM"""
Comment,"""D GN, FGN, SCH, FOM, UC"""
Comment,"""d gn, fgn,sch, fos, crn, stg chloritic/talc/sl with depth. sil utc"""
Comment,"""D GN, FGN, WITH CUMALATE OL-POR OR PLAG, MAY BE UKB"""
Comment,"""D GN, FOS! CRN, SCH, UTC"""
Lith_Desc,Dgn-gn ws tc-ch-ac rock
Major Desc,"""d gn gy, fg, wy to my shd sy chc and bt altd bvc rk w mn interflow sed^. altn includes bt, ser, and mn si."""
Major Desc,"""d gn gy, fg, wy to my shd sy chc and bt altd bvc rk w mn interflow sed^. altn includes bt, ser, and mn si. tr py and po ocr^ tt."""
Major Desc,"""d gn gy, fg, wy to my shd sy chc and bt altd bvc rk w mn interflow sed^. altn includes bt ser, mn si and garnets tt."""
Major Desc,"""d gn gy, fg, wy to my shd sy chc and bt altd bvc rk w mn interflow sed^. serc altn ocr^ tt w common py and po ds tt and as stringers. the sediments display textures indicative of soft sediment deformation."""
Major Desc,"""d gn gy, fg, wy to my shd sy chc and bt r sandstone w common py and po ds tt and as stringers."""
Major Desc,"""d gn gy, mcg, my to wyf, chc and px r rk, posy a recrystallised bv or a dolerite. the rk has a distinctive felted txt imparted by the randomly ortd px crystals."""
Major Desc,"""d gn gy to gy, v fg, myf, bvc rk w , posy pillowed w mn c ep si fid and altd interpillow cav^."""
Major Desc,"""d gn gy to gy, v fg, myf, bvc rk w , posy pillowed w mn c ep si fid and altd interpillow cav^ w tr po and py"
Major Desc,"""d gn gy to gy, v fg, myf, bvc rk w , posy pillowed w mn c ep si fid and altd interpillow cav^ w tr po and py."""
Major Desc,"""d gn gy to gy, v fg, myf, bvc rk w , posy pillowed w mn c ep si fid and altd interpillow cav^ w tr po and py.
"
Major Desc,"""d gn gy, vfg, chc and bt rich, sce siltstones w tr py ds alg fn or lamination surfaces. the bt ocr in pats ortd prl to the fn."""
Major Desc,"""d gn gy, v fg, chc, wy bt r, altd and sulfidic bvc / sed ? rk w py and po ds tt. posy stringer z ?. p pk garnets ocr tt. rare pats of bleached altn ocr adj to sy sulfidic z^.
"
Major Desc,"""d gn gy, v fg, myf, siltstones or shd bvc rk w gnt altn tt alg fn or bedding."""
Major Desc,"""d gn gy, v fg to fg, myf, chc, bvc rk w mn py ds tt. mn planar to ir c and q c vng ocr tt, posy deformed veins or posy deformed pillow margins or inter pillow cav fill. the bcon is sharp and planar with the invl dh, but the orientation is poorly defined a"""
Comments,d gn ?roscoelite
Comment,"""DGR/BK, FGN GM WITH PHN OF IMISCIBLE PLAG, {COOLING TEXT)"""
Comments,"DGR/BK, FGN GM WITH PHN OF IMISCIBLE PLAG, {COOLING TEXT)"
description,D G RCY + PERIDOTITE - MAGNETIC.
Comment_2,D G RCY + SSH (CHLORITIC) + MINOR SCI.
Comment,"""D Green CHL rich pum SDST w SPO PY throughout, small strongly CHLC broken zone @ 426.5m"""
Comments,"D.Grey-Black, M.G, Massive, Gabbro"
Comment,"""D grey colour than from prev unit, similar spo clt pb txt. Rare qtz, inc py from prev unit. Poss dac w/ hybx sections."""
Comment,"""DGR f-mg amygdaloidal dacite, strong CLT overprints fg g'mass, bands of CLT SDST with subrounded quartz <3mm, amygdales infilled by quartz and sulphide needles, common large quartz veins associated with sulphides"""
Comment,Dgr fr sed w native copper to 1% throughout
Comment,Dgrgy weakly fol cg fs ph post min dac w per m clt altn.
Comment,"""DGR-LGY wk banded SLST with bands spotty pyr, str CLT at start-str SI at end, pyr decreases1223-1224.1"""
Comment,DGR m-cg CLT FOW FSPH dacite euhedral feldpspar <8mm aligned parallel to FOW moderate pervasive CLT of matrix
Comment,"""DGR mg massive-weakly fol dacite, CLT after feld (?) phenos <4mm, pervasive CLT with CLT spots <30mm, pervasive SI toward base"""
Comment,"""DGR-YE f-mg banded - massive pyrite with fg SI banded-laminated SLST, stringer pyr and chalco fill fractures in SLST"""
Lith_Desc,Dgy altd(mt) py (3?)rock
Lith_Desc,Dgy altd(mt) py (5%?)rock
Lith_Desc,Dgy bi-aspy Mb+tr qz
Comments,Dgy BIF + pyrite-rich cherty sediment
Comments,Dgy - bk amp rich rock - Mm
Comments,Dgy - bk carbonaceous shales
Comments,Dgy - bk cherty BIF
Comments,Dgybk fg massive soft magnetic rock
Lith_Desc,Dgy-bk ma fg gr? fe rock
Comments,Dgy - bk shale. 1-3mm acicular crystals {kya?}
Comments,Dgy - blk pyritic chery sediment - 5-10% fg desceminated pyr
Comments,Dgy - blk pyritic graphitic fissil shale
Comments,Dgy-blk siliceous sediment + 20% BIF chips
Comments,Dgybr - dgy clayey sample + BIF chips
Comments,Dgybr fg schistose sediment - siltstone
Comments,Dgybr mod fresh clayey sediment - greasy I/P
Comments,Dgy - br mod weath soft clayey sediment - Ssh
Comment,DGY CHERT
Comment,"""DGY COLOUR, VARIABLY FELS-PHYRIC, SI ALT"""
Comments,Dgy fg banded - fissil BIF
Comments,Dgy fg porhyritic mafic {chilled margin} + 10-20% BIF
Major Desc,"""d gy, fg, syt shd and fol sediments (siltstones) w stringers and ds py and po tt (up to 2% s)."""
Comment,Dgygr fsph weakly fol to massive dac w wi m si altd zones and per mod clt altn. Abund feld phenos to 3mm.
Comments,Dgy - gy graphitic fissil shale + 5-10% desceminated & layers of pyr
Comments,Dgy - gy siliceous I/P graphitic shale + 3% desceminated pyr
COMMENTS,DGY/HEMATITIC QZ
Comments,DGY MAFC? CLAY +FE CLAY + FRGS
COMMENTS,DGY PERVASIVE SIL ALTN
Comments,Dgy plag phyric fg porphyry
Comment,DGY QZ
Comments,DGY QZ CLASTS
description,D GY RCY
description,D GY RCY + G/GY/BR UPD.
description,D GY RCY + MAGNETIC PERIDOTITE.
description,D GY RCY + MINOR L G CHERTY ALTN.
description,D GY RCY + SAPROLITIC PERIDOTITE
Comment,"DGY SCI PEBBLES IN SANDY MATRIX,& SSH"
Comments,Dgy shaley BIF
Comments,"""Dgy shaley BIF, weak-mod magnetic"""
Comments,dgy sil wk porph Felsic
Comments,Dgy slightly coarser grained weakly banded BIF
Comments,Dgy soft shale chips
Comment,Dgy to black fs ph mod fol post min dac.
Major Desc,"""d gy, v fg, mineralized, serc and sid sy altd bvc rk w py po and sphalerite mineralization, up to 5% s."""
Comments,DID NOT INTERSECT WATER
COMMENTS,did not re
COMMENTS,did not reach fresh rock
Comments,diferent colours of clays; white; red; blue; purple
Comments,diff basalt flow - more mafic
Description,Different fracturing than basalt
Comments,Different from previous black tuffs
Description,Differentiated gabbro - moderate plagioclase
Comments,differentiated ito
Comments,differentiated ITO
Comments,differentiated tonalite
Comments,different mafic flow?
Comment,"""Different ori used, has produced different 'Beta'"""
Comments,Different protolith?; a few finer-grained zones (325 to 325.16m; 325.27 to 325.53m; 325.97 to 326.03m; 326.55 to 326.66m); Qz-Py+/-Cpy veins; traces of dissem Py; EOH
