Comments,5-50 % recovery from 61m onwards to 68m
Comments,55.1 - 56.5m Vesicular trachyte. 50% vesicles 2-3mm and chlorite filled  10% vesicles hematite 20mm altered and 40% carbonaceous fill  2-30mm  chloritic rock  contact undulates.
Comment,55 - 60 K336 DUPLICATE
Comments,55.6-55.82m: Vein outline not clear TW ~ 19cm(includes alteration halo). 
Comments,55.9 - 60.1m Coarse arenite primary bedding 320 alp  70 beta - conglomeritic quartz clasts in bands  greater than 3mm clasts - shows graded bedding.  5 conglomeritic horizons.
Comments,55cm CL - bleacehd alu ?
Comments,"55 diss pyrite, with green shale beds"
Comments,55 felsite
Lith_Desc,55% Ka
Comments,55 laterite gravel
Comments,"55M DAMP,57M WATER FLOW,MICRO-CONGLOMERATE."
Comments,55 pyrite
Comments,",55 recovery"
Comments,"<55 return, mud"
Comments,55 sample return
Comments,"55% SCQ, 40% SCF."
Comment,560-560.2 QTZ RICH BAND MIN BX TEXTURE
Comment,~562-566 foliated
Comments,56.3 - 60.5m Foliated fine - medium cryst granite.
Comments,56.5 - 57.5m Pyrite 0.5%.  Surrounding vesicles and disseminated.  Magnetite bands and primary bedding texture  moderately carbonaceous in voids/ fractures.  Minor hematite in some vesicles.
Comment,56 - 61 K363 DUPLICATE
Comment,"""566.2-567 s clt alt sed with some s si alt bx a/a, 567-568.55 thinly bedded clt alt SLST, 568.55-570.2 stringer mineralisation, 570.2-571.25 thin -med bedded sediment"""
Comment,"""568-568.3 V QTZ RICH, I SI ALT, QTZ PHENO'S IN QTZ VN, SPO EPIDOTE"""
Comment,<5-6mm and rarely 10mm f'spar lathslensoidal clt altered clasts with biotite associated at times
Comment,"""<5-6mm rarely 8-9mm qz phenos, patchy se alt, qz phenos less apparent in wk patchy to perv si alt, minor stringer to elongate patchy sulphides"""
Comment,"""<5-6mm rounded and internally fractured Qz phenocrysts, partly elongate clt altered patches and wispy Se/Py define foliation"""
Comment,"""<5-6mm somewhat strained, Ca altered in part and becoming more ghosted down hole"""
Comment,"""<5-6mm subrounded fractured Qz phenocrysts, wk to mod foliated zones defined by strained clt altered clasts and wispy Se alt"""
Comment,<5-6mm sub to euhedral f'spar
COMMENTS,57
Comments,57.5 - 58.5m Hematite vesicle alteration sparse.  Becming pyritic.   2mm vesicle size.  Trachytitic
Lith_Desc,57-59m bagged as 1 sample
Comments,57.71-57.87m: White carbonate vein with brownish talc alteration halo - preserves primary banding. 
D_stLITHCOMMENTS,57.7-63.7m Core block  - no metre marking possilble due to core loss. CL = 4.2m
Comment,"""5-7mm fractured QE, qz-se g'mass. Clt associated with veins, sp and py with a ca vein @636m"""
Comment,5-7mm QE
Comment,"""5-7MM QTZ PHEN, Similar in appearance to Dac but with too much qtz."""
Comment,"""<5-7mm Qz as above, stringer to patchy mineralisation, Sphalerite often associated with Ca veins or fractures"""
Comments,5-7% stringer pyrite
COMMENTS,58
Lith_Desc,58.0m WET SAMPLES
Comments,58.5 - 61.3m Very gaseous  hematite alteration some vesicles and fractures.  2mm > 40mm elongated vesicles carbonaceous fill.  Some chloritic fill.
Comment,"""58-59m qz vn, sgy text. 70%"""
Comment,"58.5MDOLOLUMP,5CM"
Lith_Desc,58-60m lam text.-almost Sif
Comments,5.8-6.2 BRECCIATED ZONE
Comment,58 - 63 K442
Comment,58-68 water inject.
Major Desc,586m - 586.4m mafic dyke
Comments,5.8 - 7.1m Arenite medium grain.
Comments,"""58.8m: Planar, talc/chlorite vein/fault, brittle - ductile, TW:1-2mm. """
Comments,"58.8m: Planar, talc/chlorite vein/fault, brittle - ductile, TW:1-2mm. "
Major Desc,589.6m - 590.25m mafic dyke
Comments,58.99 pyritic fractures
Comment,5-8mm Ca/Clt altered elongate f'spar laths becoming more apparent down hole
COMMENTS,59
Major Desc,""" 594.25m - 594.5m: dss sulphides ~ 5-10%, cg py w lesser fg po and mn sph."""
Major Desc,"""596.23m - 596.28m: strong dss (~20%) alter adjacent to qv contact, cg py predominant w lesser sph."""
Comment,59-62m wet. inj.
Comments,59-65M SLBR G RSP+RCY
Comments,59.9-60.2m: FeO coated faults
Comment,5 - 9 KH281 DUPLICATE
Comments,59M Vis Au in Vm and Vy veins
Comments,5% aeg
Comments,5% amphibole
Comments,"""5% amphibole alt, foliated"""
Comments,5% amphibole or epidote
comments,5% bands of py
Description,5% barren quartz vein
COMMENTS,< 5% BIF material visible in vein
Lith_Desc,5% bl gy qtz
Lith_Desc,5% bl gy qz
Comments,5% blood red jasper chips
Comments,5% blsck mineral (to?) 60 % coarse muscovite
Lith_Desc,5% brown chert
Comments,5% Carbonate
COMMENTS,5% CARBONATE VEIN. MODERATE RXN.
Lith_Desc,"5%carb,tr.auri cuprite,chryso"
Comments,5% C.G. pyrite
Comments,5% Chaco. Massive
Lith_Desc,"5% chalcocite,rem sulfides"
COMMENTS,5% CHERT
Lith_Desc,5% chrysocolla
Lith_Desc,5% chryso. tr. sulfides
Comments,<5% clay
Comments,>5% clay/banded siliceous zones
Lith_Desc,5% clays
Comment,5cm BIN 293.2-293.4m
Comments,5cm cp vein ( ore )
Comment,5cm DLT finger at 655.2m
Comments,5 cm laminated q-py-po vein
Lith_Desc,5cm pyrite/cpy vein at 86.5.
Comment,"""5CM QBVN @ 1005.6M, 1MM LEUCOXENE"""
Comments,5 cm qcbpy vein
Comments,5cm qcl vein
Comment,5cm QV @ 633.9m
Comment,5cm QVN
Comment,>5cm qz-ca-clt-se+/-py veins
Comments,5 cm thick series of qz/ca/py veins
Comments,5cm thick vein at upper contact. Blebby dissem py
Comments,5 cm true width semi-massive py with q and cl
Comments,5 cm t.w. q-cl-py-cp vein
Comments,5 cm wide
Lith_Desc,5% contam
Lith_Desc,5% contam.
Lith_Desc,5% contam fine Qz vein+boxwks
Lith_Desc,5% contam hole washes
COMMENTS,5%contamin
Comments,5% contamination
COMMENTS,5%contaminn
COMMENTS,5% contaminn
COMMENTS,5%contaminn-abd
Lith_Desc,5% contam lim boxworks
Lith_Desc,5% contam  std sam P 13006
Lith_Desc,5% contam std sam P 14203
Lith_Desc,5% contam std sam P 14325
Lith_Desc,5% cotam biqzfshb
Comment,5%CY
Comment,5% CY Fall in.  LAM
Comments,5% disseminated PO blebs
Comments,5% disseminated pyrite
Comments,5% disseminated Pyrite.
comments,5% dissem py
Lith_Desc,+5% Fe Cl + epidote
Comments,5% feldspar-qtz Fpeg
Lith_Desc,5% Feldspar (ws)
Lith_Desc,5% Feldspar (ws)Fe nodules
Lith_Desc,5% ferr. fragments
Lith_Desc,5% ferr. frags
Lith_Desc,5% ferrug qz + Fe frags
Comments,5% FEST.HIT STOPE AT 9.9M
Comment,<5%FGr GRANULAR GREY QTZ.
comments,5% fine disseminated py; alt low to mod.
COMMENTS,+5% FPG
Comments,5% fresh pyrite
Comments,5% fuchsite
Comments,5% FUCHSITE
Comments,5% gibbsite bands
Comments,5% glassy vien qtz
Lith_Desc,5% Go
Lith_Desc,5% Go contam
Comments,5% greenish mica
Comment,5% GR. TR GARNET
Comments,"5% hard cellular goethite rich ,"
Comments,"5%, harder, massive"
Comments,"5%, hard to tell chert from vein quartz"
Lith_Desc,"5% Hm,sandy"
Comments,<5% interbedded Ac
Comments,5% jasper
Comments,5% Jasper
Comments,5% Jasper/silty shale
Lith_Desc,5% Ka
Comments,"""5% khaki in fractures, alt'n"""
Lith_Desc,5% Lf contam boxworks in Qz
Lith_Desc,5% Lfp contam
Lith_Desc,"5% L-groudness,D-minerals"
Lith_Desc,"5% L-groudness,D-minerals(mud)"
Lith_Desc,5% Limonitic
Lith_Desc,5% lim qz
Comment,5% lithic frags BIF
Lith_Desc,"5% LsSh contam,qz stringers"
comments,5% mafic chloritic inclusions
Lith_Desc,5% mafic fragments
Comments,5% MAFICS SF
Comments,5% magnetic pyrrhotite blebs
Comments,5 MAJOR BROKEN ZONES
Lith_Desc,"5% malachite, ferr. frags"
Comments,"""5% massive-MT intervals, 95% Aci_E intervals"""
Lith_Desc,5% Mb
Lith_Desc,5% metabasalt
Lith_Desc,5% metabasalt fragments
Comment,.5M FILL
Comments,5% milky quartz veins
comments,5% milky white qtz veins
Comment,"""5MM ANGULAR PUMICE CLASTS. BLUE QTZ < 1MM, HIGHLY ABINDANT."""
Comments,5mm ca-cl vt
Comments,5mm ca-cl vt along IVT/Mvb ct
Comments,5 mm cb py(cp) veinlet
Comments,5mm cbq
Comments,>5MM CLEAR QUARTZ VEIN
Lith_Desc,5mm diam pisos
Comment,"""<5mm elongate foliation parallel and clt altered f'spar, scattered <5mm subangular and elongate foliation parallel clt xenoliths, very soft to clay in part"""
Comments,5mm elongate porphyroblasts of amphibole? EOH MKD2 = 186.5m
Comment,"""<5mm eu to subhedral f'spar, occasional subrounded <3mm Qz. Wispy clt defines foln."""
Comment,"""<5mm f'spar, pervasive Si alteration"""
Comment,<5mm f'spar preserved in part or ghosted
Comment,5mm Lcx or Hm (??) plates
Comments,5mmm qcb
Lith_Desc,5m=mod c s bt 6-9m=mod c s
Comments,<5mm pisoids 10-20% lump
Comment,"""<5mm preserved or ghosted f'spar defining very weak foliation in part, 389.6-389.7,433.5-433.7,444.4-444.8 FG dolerite with irregular veined contacts"""
Comments,5mm pypo vt
Comments,5 mm py/q veinlet
Comments,5mm q-ca-py vt
Comments,5mm qcb
Comments,5mm qcb 
Comments,5mm qcbcl
Comments,5mm qcbpo
Comments,5mm qcbpocp
Comments,5mm qcbpy
Comments,5mm qcbpy bx
Comments,5 mm qcbpy vein
Comments,5mm qcb vein (joint fill?)
Comments,5mm qcb vt
Comments,5mm qchlpo
Comments,5 mm q/cl vein
Comment,5mm QE
Comment,"""5mm QE in qz-se-clt-ca g'mass, 1-5mm spotty  ca alteration"""
Comments,5 mm q/py/se veinlet
Comments,5mm qtz-po vein
Comments,5mm qtz vein
Comments,5 mm q veinlet
Comment,"""<5mm qz and clt altered clasts as above, se associated with QBVN selvedges"""
Comment,<5mm Qz becoming more abundant down hole. Strained clt altered clasts becoming less apparent down hole as intensity of Se alteration increases
Comments,5mm qz/py vein
Comment,"""<5mm rounded to subrounded fractured qz, elongate foln parallel clt altered clasts, py associated with a qz vein selvedge"""
Comment,<5mm sub-euhedral feldspar
Comment,"""<5mm sub-euhedral feldspar, mod-strongly foliated zones, Fe stained joints and vugs after f'spar + veins"""
Comment,"""<5mm subhedral, partly stretched and Ca altered f'spar and <15mm subrounded Si/Ca altered clasts"""
Comment,5mm subrounded clasts
Comment,"""<5mm sub to euhedral f'spar, clt altered flecks, occasional cubic py. Initially QZPH with <2mm Qz"""
Comments,5 mm thick py/cl veinlet
COMMENTS,5 MM-TMSH?
COMMENTS,5m of hammer
Comment,5m of trans. cover
Comment,5M OF TRANS. COVER.
Comment,5m of transported cover.
Comments,5% more ox on fractures
Comments,5% more Qz Ac alt'n
Comment,5% MT CONTAM
Comment,5%MT CONTAM
Comments,5% muscovite
Lith_Desc,"5% native Cu,10% chryso"
Comments,5O Pc mDO
comments,5% oxidation
Comments,5%pegmatite
Comments,5 PERCENT DISSEM AND VEIN PYRITE.
Comments,5 PERCENT DISSEM PYRITE.
Comments,5 PERCENT PYRITE.
Comments,5 per m
Comment,5% pink leucoxene
Comment,5% Pis
Comment,5% PIS
Comment,5% pisolite
comments,"""5% po, 2% py"""
comments,"""5% po, 5% py"""
Comments,"""5% PO, 5% PY"""
Comments,5% PO present
Lith_Desc,5%py
comments,5% py
Comments,5% PY
comments,<5% py; 1-2% wht qtz veins; mafic seems coarser grained.
comments,5% py 2% po
comments,5% py and trace qz veinlets
comments,5% py as fine grained dissem and veinlets.
Comments,5% py + Bk sulphides
Comments,5% py/cpy
comments,<5% py in veinlets; alt absent.
Lith_Desc,5%py main Qtz stringers
Lith_Desc,5%py minor Qtz
Lith_Desc,5%py Mod silicified
comments,5% py; patchy green alt.
comments,5% py +/- po; 10-20% green ?sericite alt
Comments,5% pyrite
Comments,"5% pyrite,"
Comments,5% Pyrite
Comments,"5% pyrite, local chert bleaching"
Comments,"""5% pyrite, mod magnetic"""
Comments,5% Pyrite. Qtz-carb veining
COMMENTS,5% PYRRHOTITE  ON QZ
COMMENTS,5% PYRRHOTITE  ON QZ. ORBR CLAY PRESENT - CONTAMINATED?.
COMMENTS,5% PYRRHOTITE. ORBR SEDIMENT - CONTAMINATION? 10% GRGY MVOL
Lith_Desc,"5% py,si-se Mb+tr qz"
Lith_Desc,5%Qac contam
Lith_Desc,"5%Qas,c contam"
Lith_Desc,5% Qas contam
Lith_Desc,5%Qas contam
Lith_Desc,"5%Qas,Qac contam"
Comments,5% qtz
Lith_Desc,5% Qtz
Lith_Desc,5% Qtz (damp)
Comments,5% qtz + lbr-crm siliceous chips
Comments,5% Qtz porphyroblasts
Comments,5% qtz-pyr vng with pyr selvages
Lith_Desc,5% Qtz    shist
Comments,5% qtz veining
comments,5% qtz veining.
comments,5% qtz veining and bi in zones
comments,5% qtz veining from 22-23m
Comments,5% qtz veins
Comments,5% qtz vng with amp-rich salveges
Comments,"""5% quartz-amphibole veining, Fx 237.8 & 238.6m"""
Comments,5% quartzite; moderately magnetic; contact gradational; bedding regular with no folding
Comments,5% quartz veining
Comments,5% quartz veinlets
Comments,"""5% quartz veinlets, 176.5-177.0 & 178.0-179.0m contorted bedding"""
Comments,5% quartz veinlets 179.0-182.0m contorted bedding
Comments,5% quartz veinlets and weak stockworks
Comments,"""5% quartz veinlets, Fx 83.3m"""
Comments,"""5% quartz veinlets, minor brecciation"""
Comments,5% quartz veinlets normal to bedding
Comments,"""5% quartz veinlets & stockworks, very coarse banded Bim, highly contorted & brecciated (& recrystallized?), some Ga, Ch & Po """
Comments,"""5% quartz veinlets, weak brecciation"""
Lith_Desc,5% qz 31-32m
Comments,5 % qz at 94 meters
Lith_Desc,5% qz contam sam washes
Lith_Desc,5% qz + gos frags
Lith_Desc,5% qz stringer
COMMENTS,5% REBR SUB-ANG SEDIMENT-CONTAMINATED. SOME SUB-ANGULAR FRGMTS OF DECOMPOSED BASALT
Comments,< 5% recovery
Comments,<5% recovery
Comments,5% recovery
Comments,"5% recovery, cellular leached chips"
Comments,"5% recovery, equal amounts shale and sandstone chips"
Comments,"5% recovery, graphitic powder washed away during drilling"
Comments,"5% recovery,magnetic"
Comments,5% recovery on rod change
Comments,"<5% recovery, puggy, talcose"
Comments,"5% recovery, sticky clays"
Comments,"5% recovery,whitishtalcose chips with orange brown specks and spots"
Comments,5% recovery with hard goethitic masses
Comments,<5% return
Comments,"5% return, definite talc on water"
Comments,"5% return, shale chips"
Comments,"5% return, wet"
Comments,"5% return, wet, leached"
Comments,"5% return, wet, pred graphitic powder which is washed away"
Comments,"5% return, wet, trace graphite"
Comments,"5% return, wet, varicolored shales"
Comments,"5% return, wet, with shiney UTC chips"
COMMENTS,"""5 ROD CHANGE,"""
Comments,< 5% sample recovery
Comments,5% sample recovery on rod change
Comments,<5% sample return
Comments,5% sample return
Comments,"<5% sample return, large chips and rock pieces to 1''"
Lith_Desc,5% Sif
Comments,5% silcrete
Comments,"5% silcrete, possible FGP"
Comments,5% silt.  Hard & friable.  Less dry due to some moisture.  DRY.
Lith_Desc,5% sLsMb+liQz contam
Lith_Desc,5% Smokey Qtz
COMMENTS,5 SSM/MM TMSH?
Lith_Desc,5% sulfides
Lith_Desc,"5% sulfides (cc,py)"
comments,5% sulphide mineralization
Comment,"""5% sulphides, poss CPY)"""
Comments,5% sulphide veining Cu/Fe
Comments,5% TLAT
Comment,<5 to rarely 7mm partly strained f'spar phenocrysts and occasional <5mm Qz
comments,"""5% ultramafic, completely chlorite altered. Fe oxidation of SCF"""
Comments,5% unknown dark grey sulphide
Lith_Desc,"5% UU, 2GB MG FW"
Comments,~5% visible silica when crushed
Comment,5% VIT GOE
Comment,5% vn qtz
Comments,5% Vqz
comments,5% white qtz veins
comments,5% wht qtz veining 27-29m; bi in zones.
Comments,5% zinnwaldite
COMMENTS,6
Comment,6.00pm when logged check
Comments,60.1 - 60.8m Medium grain arenite
Comments,"""60.17-60.26m: light green talc dolomite, TW=8cm, parallel to banding."""
Comments,"60.17-60.26m: light green talc dolomite, TW=8cm, parallel to banding."
Comments,60.2m: Foliation orientations 170Â° apart - see diagram on hardcopy log.
Comments,60.2m: Foliation orientations 170° apart - see diagram on hardcopy log. 
Comments,"60%, 3-5% pyrite"
Comments,60.5 - 61.0 Glauconitic fractures vivid green
Comments,60-62m: Greenish coating on some fracture surfaces(chlorite?)
Comments,60-62m: Greenish coating on some fracture surfaces(chlorite?) 
Comments,6.0 - 6.2m White medium grained arenite  homogenous.
Comments,60-64.21m: Pervasive and fracture fill calcite.
Comments,60-64.21m: Pervasive and fracture fill calcite. 
Comments,60-70% coarse muscovite
Comments,60;70% cross cutting irregular quartz vein with 3% pyrite
comments,60-70% granular ?SED
Comments,60-70M.RECOVERY ~10%
Comments,60-70% muscovite
Comments,60-70% muscovite; minor greenish mineral
comments,60-70% sub-rounded mt/maghaemitie; qtz and wht clay
Comments,60.8 - 61.0m Highly weathered bed
Comments,60% Agr and 40% Amm. Fuschite in greisen.
Description,"""60% Avqt, 40% Aan xenoliths, non-mag."""
Comments,"""60% BIF, 40% mafic"""
Lith_Desc,60% clay
Comments,60 cm CL - grey qz (gn chert)
INTRCPT_COMMENT,60cm core loss in run 48.7-49.7m run.
COMMENTS,60 cm MVOLand 40 cm qzvn all non magnetic 
Comments,60% coarse muscovite
Comments,"""60% cummingtonite, 40% quartz"""
Comments,-60 dip to 135 {grid east}brown ferruginised colluvium clay
Comments,-60 dip towards 135
Comments,-60 dip towards 135 {grid east} pale banded chert saprolite leached
Comments,-60 dip towards 315
Comments,+ 60% FEST
Comments,"60%, good graphitic black shale with minor greyish shales"
Comments,"60%, graphite on water"
comments,60% GRT/POR; 5% red haematite; 35% mt with 3-5% py
Comments,"60%, ibid"
Lith_Desc,60% Ka
Comments,"60%, large pyrite blebs"
Comments,"60%, local 2-3mm clasts"
COMMENTS,"""60% mag in dark layers, moderately bed with mafic bands (1-3mm), silica (1-8mm), minor folding. Mafic volcanic intrusion at 138.29-138.31m"""
Major Desc,60% Massive mafic rock as above.  40% coarse muscovite - qtz pegmatite.
Comments,"""60% massive-MT intervals, 40% Aci_E intervals"""
Comment,60m end of pre-collar.
Lith_Desc,60% metabasalt & 40% fest quartz
comments,60% MRK; 40% GRT and qtz veins.
Comments,60% muscovite
Comments,""""""", 60% nod cly"""
Comment,60% Pis
Comment,60% PIS
Comments,"""60% PO, 40% QT"""
Comments,60% PY-rich QT-CB intrusion with associated BR BI-alteration of host mafic intrusive
Lith_Desc,"60% Qas,c contam"
COMMENTS,60% QTZ PRESENT
comments,60% qtz veining.
Comments,"""60% quartz, 40% cummingtonite"""
Lith_Desc,60% qz vng
Comments,60% recovery
Comments,"60% recovery, minor grey shales"
Comments,"60% recovery, shales"
Comments,60% sample return
Comments,"60%, shale >> chert"
Comments,"60% sticky, contaminated"
COMMENTS,60% STRENGHT MAG. 25% AMT MAG IN CLAY
Comments,"60% Tourmaline vein, no qtz"
comments,60% white and orange Fe-stained qtz veining.
comments,60% white milky qtz veining.
Comments,60% WHITE QZ
Comments,61.0 - 63.1m Two conglomeritic bands in medium grain arenite
Comments,61.0 - 65.9m Fine to medium cryst strongly foliated in places.  Quite feldspathic and hornfel rich.  64m loose orientation but foliation constant.
Comments,61.3 - 62.4m 0.5% pyrite in matrix  larger feldspars laths of trachyte texture.  Minor rare chlorite filled 2mm vesicles - pyrite also surrounds some vesicles  and tails off with depth
Comments,61-62m: FeO coated faults
Comments,61-66m: Trace haematite (afer pyrite).
Comments,61-66m: Trace haematite (afer pyrite). 
comments,6-20m Mafic Clay
comments,6-20m Pallid Zone
Comments,6.2 -14.5m White medium grained arenite  homogenous.
Major Desc,623.2m - 623.35m: garnetiferous band.
Comments,62.4 - 65.5m Homogeous chloritic trachyte
Comments,62.5m: Foliation orientations 160Â° apart - see diagram on hardcopy log.
Comments,62.5m: Foliation orientations 160° apart - see diagram on hardcopy log. 
Lith_Desc,@62.5m more water and broken ground
Comment,62 - 66 K274 DUPLICATE
Comments,6.2 - 7.2m Core loss
Major Desc,628.25m - 628.40m: pegmatite vein w strong ch alteration selvage
COMMENTS,62m Booster on
Comments,"63.02-63.33m: Planar, white cb vein, TW ~ 15cm"
Comments,"""63.04m: 3-5cm (TW)talc dolomite, parallel to banding. """
Comments,"63.04m: 3-5cm (TW)talc dolomite, parallel to banding. "
