id,collarid,fromdepth,todepth,units,accuracy,modifieddate,modifiedby,mrtfileid
18818648,1233212,315.75,317.5,NULL,NULL,NULL,NULL,37131
18818649,1233212,317.5,320.27,NULL,NULL,NULL,NULL,37131
18818650,1233212,320.27,321.65,NULL,NULL,NULL,NULL,37131
18818651,1233212,321.65,326.1,NULL,NULL,NULL,NULL,37131
18818652,1233212,326.1,360.15,NULL,NULL,NULL,NULL,37131
18818653,1233212,360.15,361.8,NULL,NULL,NULL,NULL,37131
18818654,1233212,361.8,370.15,NULL,NULL,NULL,NULL,37131
18818655,1233212,370.15,372.58,NULL,NULL,NULL,NULL,37131
18818656,1233212,372.58,375.1,NULL,NULL,NULL,NULL,37131
18818657,1233212,375.1,376.3,NULL,NULL,NULL,NULL,37131
18818658,1233212,376.3,387.13,NULL,NULL,NULL,NULL,37131
18818659,1233212,387.13,392.82,NULL,NULL,NULL,NULL,37131
18818660,1233212,392.82,396.86,NULL,NULL,NULL,NULL,37131
18818661,1233212,396.86,398.07,NULL,NULL,NULL,NULL,37131
18818662,1233212,398.07,399.47,NULL,NULL,NULL,NULL,37131
18818663,1233212,399.47,402.4,NULL,NULL,NULL,NULL,37131
18818664,1233212,402.4,405.4,NULL,NULL,NULL,NULL,37131
18818665,1233212,405.4,407.7,NULL,NULL,NULL,NULL,37131
18818666,1233212,407.7,413.3,NULL,NULL,NULL,NULL,37131
18818667,1233212,413.3,418.5,NULL,NULL,NULL,NULL,37131
18818668,1233212,418.5,420.6,NULL,NULL,NULL,NULL,37131
18818669,1233212,420.6,432.6,NULL,NULL,NULL,NULL,37131
18818670,1233212,432.6,438.6,NULL,NULL,NULL,NULL,37131
18818671,1233212,438.6,441.5,NULL,NULL,NULL,NULL,37131
18818808,1233214,107,111,NULL,NULL,NULL,NULL,37131
18818809,1233214,111,123,NULL,NULL,NULL,NULL,37131
18818810,1233214,123,124,NULL,NULL,NULL,NULL,37131
18818811,1233214,124,125,NULL,NULL,NULL,NULL,37131
18818812,1233214,125,128,NULL,NULL,NULL,NULL,37131
18818813,1233214,128,129,NULL,NULL,NULL,NULL,37131
18818814,1233214,129,130,NULL,NULL,NULL,NULL,37131
18818815,1233214,130,131,NULL,NULL,NULL,NULL,37131
18818816,1233214,131,132,NULL,NULL,NULL,NULL,37131
18818817,1233214,132,133,NULL,NULL,NULL,NULL,37131
18818818,1233214,133,135,NULL,NULL,NULL,NULL,37131
18818819,1233214,135,140,NULL,NULL,NULL,NULL,37131
18818820,1233214,140,147,NULL,NULL,NULL,NULL,37131
18818821,1233214,147,152,NULL,NULL,NULL,NULL,37131
18818822,1233214,152,157,NULL,NULL,NULL,NULL,37131
18818823,1233214,157,161,NULL,NULL,NULL,NULL,37131
18818824,1233214,161,167,NULL,NULL,NULL,NULL,37131
18818825,1233214,167,176,NULL,NULL,NULL,NULL,37131
18818826,1233214,176,190,NULL,NULL,NULL,NULL,37131
18818827,1233214,190,197,NULL,NULL,NULL,NULL,37131
18818828,1233214,197,202,NULL,NULL,NULL,NULL,37131
18818829,1233214,202,209,NULL,NULL,NULL,NULL,37131
18818830,1233214,209,210,NULL,NULL,NULL,NULL,37131
18818831,1233214,210,212,NULL,NULL,NULL,NULL,37131
18818832,1233214,212,220,NULL,NULL,NULL,NULL,37131
18818833,1233214,220,222,NULL,NULL,NULL,NULL,37131
18818834,1233214,222,230,NULL,NULL,NULL,NULL,37131
18818835,1233214,230,233,NULL,NULL,NULL,NULL,37131
18818836,1233214,233,248,NULL,NULL,NULL,NULL,37131
18818837,1233214,248,249,NULL,NULL,NULL,NULL,37131
18818838,1233214,249,250,NULL,NULL,NULL,NULL,37131
18818839,1233214,250,251.3,NULL,NULL,NULL,NULL,37131
18818840,1233214,251.3,265.5,NULL,NULL,NULL,NULL,37131
18818841,1233214,265.5,266.8,NULL,NULL,NULL,NULL,37131
18818842,1233214,266.8,275.3,NULL,NULL,NULL,NULL,37131
18818843,1233214,275.3,280.5,NULL,NULL,NULL,NULL,37131
18818844,1233214,280.5,284.6,NULL,NULL,NULL,NULL,37131
18818845,1233214,284.6,288.78,NULL,NULL,NULL,NULL,37131
18818846,1233214,288.78,292.5,NULL,NULL,NULL,NULL,37131
18818847,1233214,292.5,297.75,NULL,NULL,NULL,NULL,37131
18818848,1233214,297.75,306.2,NULL,NULL,NULL,NULL,37131
18818849,1233214,306.2,318.5,NULL,NULL,NULL,NULL,37131
18818850,1233214,318.5,326.15,NULL,NULL,NULL,NULL,37131
18818851,1233214,326.15,329.06,NULL,NULL,NULL,NULL,37131
18818852,1233214,329.06,331.85,NULL,NULL,NULL,NULL,37131
18818853,1233214,331.85,344.46,NULL,NULL,NULL,NULL,37131
18818854,1233214,344.46,345,NULL,NULL,NULL,NULL,37131
18818855,1233214,345,348.85,NULL,NULL,NULL,NULL,37131
18818856,1233214,348.85,355.4,NULL,NULL,NULL,NULL,37131
18818857,1233214,355.4,368,NULL,NULL,NULL,NULL,37131
18818858,1233214,368,369.27,NULL,NULL,NULL,NULL,37131
18818859,1233214,369.27,372.18,NULL,NULL,NULL,NULL,37131
18818860,1233214,372.18,390.1,NULL,NULL,NULL,NULL,37131
18818861,1233214,390.1,390.95,NULL,NULL,NULL,NULL,37131
18818862,1233214,390.95,396.7,NULL,NULL,NULL,NULL,37131
18818863,1233214,396.7,398.2,NULL,NULL,NULL,NULL,37131
18818864,1233214,398.2,403.1,NULL,NULL,NULL,NULL,37131
18818865,1233214,403.1,405.09,NULL,NULL,NULL,NULL,37131
18818866,1233214,405.09,405.5,NULL,NULL,NULL,NULL,37131
18818867,1233214,405.5,407.4,NULL,NULL,NULL,NULL,37131
18818868,1233214,407.4,409.44,NULL,NULL,NULL,NULL,37131
18818869,1233214,409.44,411.25,NULL,NULL,NULL,NULL,37131
18818870,1233214,411.25,413.08,NULL,NULL,NULL,NULL,37131
18818871,1233214,413.08,414.63,NULL,NULL,NULL,NULL,37131
18818872,1233214,414.63,417.44,NULL,NULL,NULL,NULL,37131
18818873,1233214,417.44,424.15,NULL,NULL,NULL,NULL,37131
18818874,1233214,424.15,432.5,NULL,NULL,NULL,NULL,37131
18818875,1233214,432.5,433,NULL,NULL,NULL,NULL,37131
18818876,1233214,433,435.3,NULL,NULL,NULL,NULL,37131
18818877,1233214,435.3,435.8,NULL,NULL,NULL,NULL,37131
18818878,1233214,435.8,439.43,NULL,NULL,NULL,NULL,37131
18818879,1233214,439.43,440.9,NULL,NULL,NULL,NULL,37131
18818880,1233214,440.9,450.04,NULL,NULL,NULL,NULL,37131
18818881,1233214,450.04,451.28,NULL,NULL,NULL,NULL,37131
18818882,1233214,451.28,454.9,NULL,NULL,NULL,NULL,37131
18818883,1233214,454.9,464.6,NULL,NULL,NULL,NULL,37131
18818884,1233214,464.6,464.96,NULL,NULL,NULL,NULL,37131
18818885,1233214,464.96,469.2,NULL,NULL,NULL,NULL,37131
18818886,1233214,469.2,472,NULL,NULL,NULL,NULL,37131
18818887,1233214,472,478.6,NULL,NULL,NULL,NULL,37131
18818888,1233214,478.6,486.2,NULL,NULL,NULL,NULL,37131
18818889,1233214,486.2,491.35,NULL,NULL,NULL,NULL,37131
18818890,1233214,491.35,498.85,NULL,NULL,NULL,NULL,37131
18818891,1233214,498.85,500.1,NULL,NULL,NULL,NULL,37131
18818892,1233215,0,1,NULL,NULL,NULL,NULL,37131
18818893,1233215,1,2,NULL,NULL,NULL,NULL,37131
18818894,1233215,2,20,NULL,NULL,NULL,NULL,37131
18818895,1233215,20,26,NULL,NULL,NULL,NULL,37131
18818896,1233215,26,30,NULL,NULL,NULL,NULL,37131
18818897,1233215,30,37,NULL,NULL,NULL,NULL,37131
18818898,1233215,37,38,NULL,NULL,NULL,NULL,37131
18818899,1233215,38,39,NULL,NULL,NULL,NULL,37131
18818900,1233215,39,42,NULL,NULL,NULL,NULL,37131
18818901,1233215,42,43,NULL,NULL,NULL,NULL,37131
18818902,1233215,43,49,NULL,NULL,NULL,NULL,37131
18818903,1233215,49,53,NULL,NULL,NULL,NULL,37131
18818904,1233215,53,55,NULL,NULL,NULL,NULL,37131
18818905,1233215,55,56,NULL,NULL,NULL,NULL,37131
18818906,1233215,56,59,NULL,NULL,NULL,NULL,37131
18818907,1233215,59,63,NULL,NULL,NULL,NULL,37131
18818908,1233215,63,67,NULL,NULL,NULL,NULL,37131
18818909,1233215,67,71,NULL,NULL,NULL,NULL,37131
18818910,1233215,71,72,NULL,NULL,NULL,NULL,37131
18818911,1233215,72,75,NULL,NULL,NULL,NULL,37131
18818912,1233215,75,77,NULL,NULL,NULL,NULL,37131
18818913,1233215,77,78,NULL,NULL,NULL,NULL,37131
18818914,1233215,78,80,NULL,NULL,NULL,NULL,37131
18818915,1233215,80,85,NULL,NULL,NULL,NULL,37131
18818916,1233215,85,87,NULL,NULL,NULL,NULL,37131
18818917,1233215,87,89,NULL,NULL,NULL,NULL,37131
18818918,1233215,89,93,NULL,NULL,NULL,NULL,37131
18818919,1233215,93,97,NULL,NULL,NULL,NULL,37131
18818920,1233215,97,99,NULL,NULL,NULL,NULL,37131
18818921,1233215,99,101,NULL,NULL,NULL,NULL,37131
18818922,1233215,101,111,NULL,NULL,NULL,NULL,37131
18818923,1233215,111,112,NULL,NULL,NULL,NULL,37131
18818924,1233215,112,114,NULL,NULL,NULL,NULL,37131
18818925,1233215,114,117,NULL,NULL,NULL,NULL,37131
18818926,1233215,117,120,NULL,NULL,NULL,NULL,37131
18818927,1233215,120,124,NULL,NULL,NULL,NULL,37131
18818928,1233215,124,129,NULL,NULL,NULL,NULL,37131
18818929,1233215,129,134,NULL,NULL,NULL,NULL,37131
18818930,1233215,134,138,NULL,NULL,NULL,NULL,37131
18818931,1233215,138,146,NULL,NULL,NULL,NULL,37131
18818932,1233215,146,150,NULL,NULL,NULL,NULL,37131
18818933,1233215,150,161,NULL,NULL,NULL,NULL,37131
18818934,1233215,161,167,NULL,NULL,NULL,NULL,37131
18818935,1233215,167,170,NULL,NULL,NULL,NULL,37131
18818936,1233215,170,171,NULL,NULL,NULL,NULL,37131
18818937,1233215,171,173,NULL,NULL,NULL,NULL,37131
18818938,1233215,173,174,NULL,NULL,NULL,NULL,37131
18818939,1233215,174,180,NULL,NULL,NULL,NULL,37131
18818940,1233215,183.2,200.85,NULL,NULL,NULL,NULL,37131
18818941,1233215,200.85,210.3,NULL,NULL,NULL,NULL,37131
18818942,1233215,210.3,214.25,NULL,NULL,NULL,NULL,37131
18818943,1233215,214.25,219,NULL,NULL,NULL,NULL,37131
18819080,1233217,177,180,NULL,NULL,NULL,NULL,37131
18819081,1233217,180,181,NULL,NULL,NULL,NULL,37131
18819082,1233217,181,184,NULL,NULL,NULL,NULL,37131
18819083,1233217,184,186,NULL,NULL,NULL,NULL,37131
18819084,1233217,186,193,NULL,NULL,NULL,NULL,37131
18819085,1233217,193,195,NULL,NULL,NULL,NULL,37131
18819086,1233217,195,200,NULL,NULL,NULL,NULL,37131
18819087,1233217,200.4,205,NULL,NULL,NULL,NULL,37131
18819088,1233217,205,210.5,NULL,NULL,NULL,NULL,37131
18819089,1233217,210.5,214.2,NULL,NULL,NULL,NULL,37131
18819090,1233217,214.2,224.05,NULL,NULL,NULL,NULL,37131
18819091,1233217,224.05,224.4,NULL,NULL,NULL,NULL,37131
18819092,1233217,224.4,233.5,NULL,NULL,NULL,NULL,37131
18819093,1233217,233.5,238.9,NULL,NULL,NULL,NULL,37131
18819094,1233217,238.9,242,NULL,NULL,NULL,NULL,37131
18819095,1233217,242,245.3,NULL,NULL,NULL,NULL,37131
18819096,1233217,245.3,250,NULL,NULL,NULL,NULL,37131
18819097,1233217,250,254.1,NULL,NULL,NULL,NULL,37131
18819098,1233217,254.1,256.95,NULL,NULL,NULL,NULL,37131
18819099,1233217,256.95,257.9,NULL,NULL,NULL,NULL,37131
18819100,1233217,257.9,262.5,NULL,NULL,NULL,NULL,37131
18819101,1233217,262.5,271,NULL,NULL,NULL,NULL,37131
18819102,1233217,271,275,NULL,NULL,NULL,NULL,37131
18819103,1233218,0,1,NULL,NULL,NULL,NULL,37131
18819104,1233218,1,2,NULL,NULL,NULL,NULL,37131
18819105,1233218,2,8,NULL,NULL,NULL,NULL,37131
18819106,1233218,8,12,NULL,NULL,NULL,NULL,37131
18819107,1233218,12,32,NULL,NULL,NULL,NULL,37131
18819108,1233218,32,37,NULL,NULL,NULL,NULL,37131
18819109,1233218,37,39,NULL,NULL,NULL,NULL,37131
18819110,1233218,39,43,NULL,NULL,NULL,NULL,37131
18819111,1233218,43,46,NULL,NULL,NULL,NULL,37131
18819112,1233218,46,50,NULL,NULL,NULL,NULL,37131
18819113,1233218,50,57,NULL,NULL,NULL,NULL,37131
18819114,1233218,57,70,NULL,NULL,NULL,NULL,37131
18819115,1233218,70,71,NULL,NULL,NULL,NULL,37131
18819116,1233218,71,81,NULL,NULL,NULL,NULL,37131
18819117,1233218,81,85,NULL,NULL,NULL,NULL,37131
18819118,1233218,85,86,NULL,NULL,NULL,NULL,37131
18819119,1233218,86,92,NULL,NULL,NULL,NULL,37131
18819120,1233218,92,110,NULL,NULL,NULL,NULL,37131
18819121,1233218,110,113,NULL,NULL,NULL,NULL,37131
18819122,1233218,113,119,NULL,NULL,NULL,NULL,37131
18819123,1233218,119,121,NULL,NULL,NULL,NULL,37131
18819124,1233218,121,144,NULL,NULL,NULL,NULL,37131
18819125,1233218,144,160,NULL,NULL,NULL,NULL,37131
18819126,1233218,160,169,NULL,NULL,NULL,NULL,37131
18819127,1233218,169,171,NULL,NULL,NULL,NULL,37131
18819128,1233218,171,178,NULL,NULL,NULL,NULL,37131
18819129,1233218,178,200,NULL,NULL,NULL,NULL,37131
18819130,1233218,200.4,216.18,NULL,NULL,NULL,NULL,37131
18819131,1233218,216.18,216.7,NULL,NULL,NULL,NULL,37131
18819132,1233218,216.7,219.3,NULL,NULL,NULL,NULL,37131
18819133,1233218,219.3,220.48,NULL,NULL,NULL,NULL,37131
18819134,1233218,220.48,224.95,NULL,NULL,NULL,NULL,37131
18819135,1233218,224.95,235.53,NULL,NULL,NULL,NULL,37131
18819136,1233218,235.53,237.66,NULL,NULL,NULL,NULL,37131
18819137,1233218,237.66,238.45,NULL,NULL,NULL,NULL,37131
18819138,1233218,238.45,244,NULL,NULL,NULL,NULL,37131
18819139,1233218,244,246.85,NULL,NULL,NULL,NULL,37131
18819140,1233218,246.85,254.56,NULL,NULL,NULL,NULL,37131
18819141,1233218,254.56,255.01,NULL,NULL,NULL,NULL,37131
18819142,1233218,255.01,257.98,NULL,NULL,NULL,NULL,37131
18819143,1233218,257.98,258.5,NULL,NULL,NULL,NULL,37131
18819144,1233218,258.5,261.45,NULL,NULL,NULL,NULL,37131
18819145,1233218,261.45,261.8,NULL,NULL,NULL,NULL,37131
18819146,1233218,261.8,267.08,NULL,NULL,NULL,NULL,37131
18819147,1233218,267.08,271.5,NULL,NULL,NULL,NULL,37131
18819148,1233218,271.5,279.51,NULL,NULL,NULL,NULL,37131
18819149,1233218,279.51,281.9,NULL,NULL,NULL,NULL,37131
18819150,1233218,281.9,284.7,NULL,NULL,NULL,NULL,37131
18819151,1233218,284.7,291.27,NULL,NULL,NULL,NULL,37131
18819152,1233218,291.27,294.38,NULL,NULL,NULL,NULL,37131
18819153,1233218,294.38,303.27,NULL,NULL,NULL,NULL,37131
18819154,1233218,303.27,307.1,NULL,NULL,NULL,NULL,37131
18819155,1233218,307.1,321.4,NULL,NULL,NULL,NULL,37131
18819156,1233218,321.4,324.9,NULL,NULL,NULL,NULL,37131
18819157,1233218,324.9,329.65,NULL,NULL,NULL,NULL,37131
18819158,1233218,329.65,330.35,NULL,NULL,NULL,NULL,37131
18819159,1233218,330.35,339.35,NULL,NULL,NULL,NULL,37131
18819160,1233218,339.35,343.15,NULL,NULL,NULL,NULL,37131
18819161,1233218,343.15,346.3,NULL,NULL,NULL,NULL,37131
18819162,1233218,346.3,348.33,NULL,NULL,NULL,NULL,37131
18819163,1233218,348.33,350.4,NULL,NULL,NULL,NULL,37131
18819164,1233218,350.4,356.1,NULL,NULL,NULL,NULL,37131
18819165,1233219,0,4,NULL,NULL,NULL,NULL,37131
18819166,1233219,4,6,NULL,NULL,NULL,NULL,37131
18819167,1233219,6,14,NULL,NULL,NULL,NULL,37131
18819168,1233219,14,19,NULL,NULL,NULL,NULL,37131
18819169,1233219,19,24,NULL,NULL,NULL,NULL,37131
18819170,1233219,24,30,NULL,NULL,NULL,NULL,37131
18819171,1233219,30,34,NULL,NULL,NULL,NULL,37131
18819172,1233219,34,46,NULL,NULL,NULL,NULL,37131
18819173,1233219,46,47,NULL,NULL,NULL,NULL,37131
18819174,1233219,47,49,NULL,NULL,NULL,NULL,37131
18819175,1233219,49,52,NULL,NULL,NULL,NULL,37131
18819176,1233219,52,55,NULL,NULL,NULL,NULL,37131
18819177,1233219,55,58,NULL,NULL,NULL,NULL,37131
18819178,1233219,58,59,NULL,NULL,NULL,NULL,37131
18819179,1233219,59,95,NULL,NULL,NULL,NULL,37131
18819180,1233219,95,108,NULL,NULL,NULL,NULL,37131
18819181,1233219,108,109,NULL,NULL,NULL,NULL,37131
18819182,1233219,109,110,NULL,NULL,NULL,NULL,37131
18819183,1233219,110,114,NULL,NULL,NULL,NULL,37131
18819184,1233219,114,115,NULL,NULL,NULL,NULL,37131
18819185,1233219,115,138,NULL,NULL,NULL,NULL,37131
18819186,1233219,138,145,NULL,NULL,NULL,NULL,37131
18819187,1233219,145,159,NULL,NULL,NULL,NULL,37131
18819188,1233219,159,160,NULL,NULL,NULL,NULL,37131
18819189,1233219,160,167,NULL,NULL,NULL,NULL,37131
18819190,1233219,167,180,NULL,NULL,NULL,NULL,37131
18819191,1233219,180,181,NULL,NULL,NULL,NULL,37131
18819192,1233219,181,230,NULL,NULL,NULL,NULL,37131
18819193,1233219,230,231,NULL,NULL,NULL,NULL,37131
18819194,1233219,231,252,NULL,NULL,NULL,NULL,37131
18819195,1233219,252.5,255.88,NULL,NULL,NULL,NULL,37131
18819196,1233219,255.88,265.32,NULL,NULL,NULL,NULL,37131
18819197,1233219,265.32,278.2,NULL,NULL,NULL,NULL,37131
18819198,1233219,278.2,294.45,NULL,NULL,NULL,NULL,37131
18819199,1233219,294.45,295.02,NULL,NULL,NULL,NULL,37131
18819200,1233219,295.02,300.46,NULL,NULL,NULL,NULL,37131
18819201,1233219,300.46,302.64,NULL,NULL,NULL,NULL,37131
18819202,1233219,302.64,304.08,NULL,NULL,NULL,NULL,37131
18819203,1233219,304.08,304.7,NULL,NULL,NULL,NULL,37131
18819204,1233219,304.7,307.4,NULL,NULL,NULL,NULL,37131
18819205,1233219,307.4,308.43,NULL,NULL,NULL,NULL,37131
18819206,1233219,308.43,310.45,NULL,NULL,NULL,NULL,37131
18819207,1233219,310.45,311.25,NULL,NULL,NULL,NULL,37131
18819208,1233219,311.25,312.07,NULL,NULL,NULL,NULL,37131
18819209,1233219,312.07,315.08,NULL,NULL,NULL,NULL,37131
18819210,1233219,315.08,321.75,NULL,NULL,NULL,NULL,37131
18819211,1233219,321.75,322.47,NULL,NULL,NULL,NULL,37131
18819212,1233219,322.47,335.8,NULL,NULL,NULL,NULL,37131
18819213,1233219,335.8,336.5,NULL,NULL,NULL,NULL,37131
18819214,1233219,336.5,340.27,NULL,NULL,NULL,NULL,37131
18819215,1233219,340.27,340.77,NULL,NULL,NULL,NULL,37131
18819352,1233222,150,158,NULL,NULL,NULL,NULL,37131
18819353,1233222,158,165,NULL,NULL,NULL,NULL,37131
18819354,1233222,165,172,NULL,NULL,NULL,NULL,37131
18819355,1233222,172,177,NULL,NULL,NULL,NULL,37131
18819356,1233222,177,182,NULL,NULL,NULL,NULL,37131
18819357,1233222,182,206,NULL,NULL,NULL,NULL,37131
18819358,1233222,206,231,NULL,NULL,NULL,NULL,37131
18819359,1233222,231,232,NULL,NULL,NULL,NULL,37131
18819360,1233222,232,242,NULL,NULL,NULL,NULL,37131
18819361,1233222,242,248,NULL,NULL,NULL,NULL,37131
18819362,1233222,248,251,NULL,NULL,NULL,NULL,37131
18819363,1233222,251,253,NULL,NULL,NULL,NULL,37131
18819364,1233222,253,256,NULL,NULL,NULL,NULL,37131
18819365,1233222,256,258,NULL,NULL,NULL,NULL,37131
18819366,1233222,258,261,NULL,NULL,NULL,NULL,37131
18819367,1233222,261,267,NULL,NULL,NULL,NULL,37131
18819368,1233222,267,276,NULL,NULL,NULL,NULL,37131
18819369,1233222,276,288,NULL,NULL,NULL,NULL,37131
18819370,1233222,288,289,NULL,NULL,NULL,NULL,37131
18819371,1233222,289,295,NULL,NULL,NULL,NULL,37131
18819372,1233222,295,296,NULL,NULL,NULL,NULL,37131
18819373,1233222,296,300,NULL,NULL,NULL,NULL,37131
18819374,1233222,300,300.5,NULL,NULL,NULL,NULL,37131
18819375,1233222,300.5,303.9,NULL,NULL,NULL,NULL,37131
18819376,1233222,303.9,307.85,NULL,NULL,NULL,NULL,37131
18819377,1233222,307.85,311.15,NULL,NULL,NULL,NULL,37131
18819378,1233222,311.15,314,NULL,NULL,NULL,NULL,37131
18819379,1233222,314,315.3,NULL,NULL,NULL,NULL,37131
18819380,1233222,315.3,323.4,NULL,NULL,NULL,NULL,37131
18819381,1233222,323.4,331.4,NULL,NULL,NULL,NULL,37131
18819382,1233222,331.4,333.85,NULL,NULL,NULL,NULL,37131
18819383,1233222,333.85,344.25,NULL,NULL,NULL,NULL,37131
18819384,1233222,344.25,373.06,NULL,NULL,NULL,NULL,37131
18819385,1233222,373.06,376.22,NULL,NULL,NULL,NULL,37131
18819386,1233222,376.22,389.7,NULL,NULL,NULL,NULL,37131
18819387,1233222,389.7,394.5,NULL,NULL,NULL,NULL,37131
18819388,1233222,394.5,396.26,NULL,NULL,NULL,NULL,37131
18819389,1233222,396.26,397.8,NULL,NULL,NULL,NULL,37131
18819390,1233222,397.8,398.25,NULL,NULL,NULL,NULL,37131
18819391,1233222,398.25,402.7,NULL,NULL,NULL,NULL,37131
18819392,1233222,402.7,406.45,NULL,NULL,NULL,NULL,37131
18819393,1233222,406.45,409.72,NULL,NULL,NULL,NULL,37131
18819394,1233222,409.72,410.46,NULL,NULL,NULL,NULL,37131
18819395,1233222,410.46,412.93,NULL,NULL,NULL,NULL,37131
18819396,1233222,412.93,422.9,NULL,NULL,NULL,NULL,37131
18819397,1233222,422.9,431.43,NULL,NULL,NULL,NULL,37131
18819398,1233222,431.43,434.05,NULL,NULL,NULL,NULL,37131
18819399,1233222,434.05,438.48,NULL,NULL,NULL,NULL,37131
18819400,1233222,438.48,439.43,NULL,NULL,NULL,NULL,37131
18819401,1233222,439.43,442.4,NULL,NULL,NULL,NULL,37131
18819402,1233222,442.4,443.3,NULL,NULL,NULL,NULL,37131
18819403,1233222,443.3,443.83,NULL,NULL,NULL,NULL,37131
18819404,1233222,443.83,445.53,NULL,NULL,NULL,NULL,37131
18819405,1233222,445.53,450.8,NULL,NULL,NULL,NULL,37131
18819406,1233222,450.8,461.5,NULL,NULL,NULL,NULL,37131
18819407,1233222,461.5,462.15,NULL,NULL,NULL,NULL,37131
18819408,1233222,462.15,475.95,NULL,NULL,NULL,NULL,37131
18819409,1233222,475.95,477,NULL,NULL,NULL,NULL,37131
18819410,1233222,477,479.8,NULL,NULL,NULL,NULL,37131
18819411,1233222,479.8,492.8,NULL,NULL,NULL,NULL,37131
18819412,1233222,492.8,494.85,NULL,NULL,NULL,NULL,37131
18819413,1233222,494.85,498,NULL,NULL,NULL,NULL,37131
18819414,1233222,498,509.8,NULL,NULL,NULL,NULL,37131
18819415,1233222,509.8,513.83,NULL,NULL,NULL,NULL,37131
18819416,1233222,513.83,518.05,NULL,NULL,NULL,NULL,37131
18819417,1233222,518.05,522.85,NULL,NULL,NULL,NULL,37131
18819418,1233222,522.85,524.24,NULL,NULL,NULL,NULL,37131
18819419,1233222,524.24,540.6,NULL,NULL,NULL,NULL,37131
18819420,1233223,0,2,NULL,NULL,NULL,NULL,37131
18819421,1233223,2,3,NULL,NULL,NULL,NULL,37131
18819422,1233223,3,5,NULL,NULL,NULL,NULL,37131
18819423,1233223,5,10,NULL,NULL,NULL,NULL,37131
18819424,1233223,10,14,NULL,NULL,NULL,NULL,37131
18819425,1233223,14,21,NULL,NULL,NULL,NULL,37131
18819426,1233223,21,24,NULL,NULL,NULL,NULL,37131
18819427,1233223,24,28,NULL,NULL,NULL,NULL,37131
18819428,1233223,28,30,NULL,NULL,NULL,NULL,37131
18819429,1233223,30,31,NULL,NULL,NULL,NULL,37131
18819430,1233223,31,36,NULL,NULL,NULL,NULL,37131
18819431,1233223,36,37,NULL,NULL,NULL,NULL,37131
18819432,1233223,37,40,NULL,NULL,NULL,NULL,37131
18819433,1233223,40,45,NULL,NULL,NULL,NULL,37131
18819434,1233223,45,46,NULL,NULL,NULL,NULL,37131
18819435,1233223,46,47,NULL,NULL,NULL,NULL,37131
18819436,1233223,47,50,NULL,NULL,NULL,NULL,37131
18819437,1233223,50,66,NULL,NULL,NULL,NULL,37131
18819438,1233223,66,67,NULL,NULL,NULL,NULL,37131
18819439,1233223,67,69,NULL,NULL,NULL,NULL,37131
18819440,1233223,69,72,NULL,NULL,NULL,NULL,37131
18819441,1233223,72,73,NULL,NULL,NULL,NULL,37131
18819442,1233223,73,74,NULL,NULL,NULL,NULL,37131
18819443,1233223,74,75,NULL,NULL,NULL,NULL,37131
18819444,1233223,75,76,NULL,NULL,NULL,NULL,37131
18819445,1233223,76,77,NULL,NULL,NULL,NULL,37131
18819446,1233223,77,81,NULL,NULL,NULL,NULL,37131
18819447,1233223,81,83,NULL,NULL,NULL,NULL,37131
18819448,1233223,83,87,NULL,NULL,NULL,NULL,37131
18819449,1233223,87,90,NULL,NULL,NULL,NULL,37131
18819450,1233223,90,92,NULL,NULL,NULL,NULL,37131
18819451,1233223,92,94,NULL,NULL,NULL,NULL,37131
18819452,1233223,94,95,NULL,NULL,NULL,NULL,37131
18819453,1233223,95,97,NULL,NULL,NULL,NULL,37131
18819454,1233223,97,98,NULL,NULL,NULL,NULL,37131
18819455,1233223,98,100,NULL,NULL,NULL,NULL,37131
18819456,1233223,100,103,NULL,NULL,NULL,NULL,37131
18819457,1233223,103,115,NULL,NULL,NULL,NULL,37131
18819458,1233223,115,116,NULL,NULL,NULL,NULL,37131
18819459,1233223,116,123,NULL,NULL,NULL,NULL,37131
18819460,1233223,123,125,NULL,NULL,NULL,NULL,37131
18819461,1233223,125,140,NULL,NULL,NULL,NULL,37131
18819462,1233223,140,157,NULL,NULL,NULL,NULL,37131
18819463,1233223,157,177,NULL,NULL,NULL,NULL,37131
18819464,1233223,177,180,NULL,NULL,NULL,NULL,37131
18819465,1233223,180,202,NULL,NULL,NULL,NULL,37131
18819466,1233223,202,211,NULL,NULL,NULL,NULL,37131
18819467,1233223,211,212,NULL,NULL,NULL,NULL,37131
18819468,1233223,212,214,NULL,NULL,NULL,NULL,37131
18819469,1233223,214,218,NULL,NULL,NULL,NULL,37131
18819470,1233223,218,220,NULL,NULL,NULL,NULL,37131
18819471,1233223,220,223,NULL,NULL,NULL,NULL,37131
18819472,1233223,223,225,NULL,NULL,NULL,NULL,37131
18819473,1233223,225,227,NULL,NULL,NULL,NULL,37131
18819474,1233223,227,230,NULL,NULL,NULL,NULL,37131
18819475,1233223,230,246,NULL,NULL,NULL,NULL,37131
18819476,1233223,246,247,NULL,NULL,NULL,NULL,37131
18819477,1233223,247,264,NULL,NULL,NULL,NULL,37131
18819478,1233223,264,268,NULL,NULL,NULL,NULL,37131
18819479,1233223,268,271,NULL,NULL,NULL,NULL,37131
18819480,1233223,271,273,NULL,NULL,NULL,NULL,37131
18819481,1233223,273,280,NULL,NULL,NULL,NULL,37131
